date,strategy_return,predicted_regime,position_method,top_l,forecast_method,n_same_regime_obs,long_etfs,short_etfs,gross_exposure,net_exposure
2005-05-01,-0.013006722330260744,0,lns,2,regime_conditioned,63,"XLE,XLF","XLK,SPY",1.0,0.36606253832424157
2005-06-01,-0.003418945549468786,0,lns,2,regime_conditioned,64,"XLE,XLF","XLK,SPY",1.0,0.32477493962240306
2005-07-01,0.03683830705533771,0,lns,2,regime_conditioned,65,"XLE,XLF","XLK,SPY",1.0,0.4341797192992396
2005-08-01,0.010542575520932415,0,lns,2,regime_conditioned,66,"XLE,XLU","XLK,SPY",1.0,0.4499479845539174
2005-09-01,0.05077516961414038,0,lns,2,regime_conditioned,67,"XLE,XLU","XLK,SPY",1.0,0.5356024036353267
2005-10-01,0.026283405176488535,0,lns,2,regime_conditioned,68,"XLE,XLU","XLK,SPY",0.9999999999999999,0.5474413909780245
2005-11-01,-0.06319361699887663,0,lns,2,regime_conditioned,69,"XLE,XLU","XLK,SPY",1.0,0.5728779469386446
2005-12-01,0.016073176757279792,0,lns,2,regime_conditioned,70,"XLE,XLF","XLK,SPY",1.0,0.5003158226404092
2006-01-01,0.024744410026417113,0,lns,2,regime_conditioned,71,"XLE,XLF",XLK,1.0000000000000002,0.616290729341707
2006-02-01,0.02536377499288821,0,lns,2,regime_conditioned,72,"XLE,XLF",XLK,0.9999999999999999,0.6116865950035776
2006-03-01,-0.020877843330100697,0,lns,2,regime_conditioned,73,"XLE,XLF",XLK,1.0,0.6320543945750294
2006-04-01,0.012580869414971833,0,lns,2,regime_conditioned,74,"XLE,XLF",XLK,0.9999999999999999,0.6350658191641679
2006-05-01,0.04315378668787416,0,lns,2,regime_conditioned,75,"XLE,XLF",XLK,0.9999999999999999,0.6449226668013591
2006-06-01,-0.016293530257918784,0,lns,2,regime_conditioned,76,"XLE,XLF",XLK,1.0,0.6463088296138539
2006-07-01,0.0170054567232302,0,lns,2,regime_conditioned,77,"XLE,XLF",XLK,1.0,0.6153349228707736
2006-08-01,0.022982205464529358,0,lns,2,regime_conditioned,78,"XLE,XLF",XLK,1.0,0.6131198593987848
2006-09-01,-0.030726048587239714,0,lns,2,regime_conditioned,79,"XLE,XLF",XLK,1.0,0.597056453622514
2006-10-01,-0.021546346359009736,0,lns,2,regime_conditioned,80,"XLE,XLF",XLK,1.0,0.6390894092373564
2006-11-01,0.019503580792463813,0,lns,2,regime_conditioned,81,"XLE,XLF",XLK,1.0,0.6490531156021575
2006-12-01,0.045324439213243736,0,lns,2,regime_conditioned,82,"XLE,XLF",XLK,1.0,0.6818481078073106
2007-01-01,-0.014260495102282122,0,lns,2,regime_conditioned,83,"XLE,XLF",XLK,1.0,0.7075932169480266
2007-02-01,0.01623695546991465,0,lns,2,regime_conditioned,84,"XLE,XLF",XLK,1.0,0.7083577774022838
2007-03-01,-0.024286233791279747,0,lns,2,regime_conditioned,85,"XLE,XLF",XLK,1.0,0.7204094203394011
2007-04-01,0.0552023574228865,0,lns,2,regime_conditioned,86,"XLE,XLU",XLK,1.0,0.7021432095456098
2007-05-01,0.027876936432149772,0,lns,2,regime_conditioned,87,"XLE,XLU",XLK,1.0,0.7271853662800312
2007-06-01,0.029310125332902042,0,lns,2,regime_conditioned,88,"XLE,XLU",XLK,1.0,0.7593821141653316
2007-07-01,-0.0016784184315977186,0,lns,2,regime_conditioned,89,"XLE,XLU",XLK,1.0,0.7870465772333683
2007-08-01,-0.02245683949163429,0,lns,2,regime_conditioned,90,"XLE,XLU",XLK,1.0,0.7888645899922451
2007-09-01,0.01896108860263637,0,lns,2,regime_conditioned,91,"XLE,XLU",XLK,0.9999999999999999,0.7823866186415445
2007-10-01,0.04677855217727942,0,lns,2,regime_conditioned,92,"XLE,XLU",XLK,1.0,0.7991021694282994
2007-11-01,-0.002079669622458884,0,lns,2,regime_conditioned,93,"XLE,XLU",XLK,1.0,0.8236586119395197
2007-12-01,0.016136828101756984,0,lns,2,regime_conditioned,94,"XLE,XLU",XLK,1.0,0.8397135033011344
2008-01-01,0.032350052486614315,0,lns,2,regime_conditioned,95,"XLE,XLU",XLK,1.0,0.8088580404182031
2008-02-01,-0.061141366790677006,0,lns,2,regime_conditioned,96,"XLE,XLU",XLK,1.0,0.8146049854599469
2008-03-01,0.02660744209022275,0,lns,2,regime_conditioned,97,"XLE,XLU",XLK,1.0,0.755913858975905
2008-04-01,-0.005010399604831761,0,lns,2,regime_conditioned,98,"XLE,XLU",XLK,1.0,0.7263162912828597
2008-05-01,0.03411456922309908,0,lns,2,regime_conditioned,99,"XLE,XLU",XLK,1.0,0.7470964096000825
2008-06-01,0.047671552578236465,0,lns,2,regime_conditioned,100,"XLE,XLU",XLK,1.0,0.7917306131294319
2008-07-01,0.02610253567569099,0,lns,2,regime_conditioned,101,"XLE,XLU",XLK,1.0,0.8021190256091525
2008-08-01,-0.11605176895071662,0,lns,2,regime_conditioned,102,"XLE,XLU",XLK,1.0,0.7679311189450031
2008-09-01,-0.0273127473979801,0,lns,2,regime_conditioned,103,"XLE,XLU",XLK,1.0000000000000002,0.7199066977675072
2008-10-01,-0.07704860368015494,0,lns,2,regime_conditioned,104,"XLE,XLU",XLK,1.0,0.7258947354854255
2008-11-01,-0.10628434260512545,0,lns,2,regime_conditioned,105,"XLE,XLU","XLK,SPY",1.0,0.6248805876454788
2008-12-01,0.002838917041406132,0,lns,2,regime_conditioned,106,"XLE,XLU","XLK,SPY",1.0,0.320807650777847
2009-01-01,-0.0042307725342371726,0,lns,2,regime_conditioned,107,"XLE,XLU","XLK,SPY",1.0,0.1217085570045478
2009-02-01,-0.009600815421695868,0,lns,2,regime_conditioned,108,"XLE,XLU","XLK,SPY",1.0,0.3366315856339144
2009-03-01,-0.060652136891260304,0,lns,2,regime_conditioned,109,"XLE,XLU","XLK,SPY",1.0,0.20876734639237488
2009-04-01,-0.034052518140225176,0,lns,2,regime_conditioned,110,"XLE,XLU","XLK,SPY",1.0,-0.05060210867801099
2009-05-01,0.006002965102753478,0,lns,2,regime_conditioned,111,"XLE,XLU","XLK,SPY",1.0,0.19193380612786484
2009-06-01,0.048804071983746096,0,lns,2,regime_conditioned,112,"XLE,XLU","XLK,SPY",1.0,0.3326127208934715
2009-07-01,-0.03680182756624244,0,lns,2,regime_conditioned,113,"XLE,XLU","XLK,SPY",1.0,0.4565954334852266
2009-08-01,0.018012780849057497,0,lns,2,regime_conditioned,114,"XLE,XLU","XLK,SPY",1.0,0.4327899652496135
2009-09-01,-0.01392330125848531,0,lns,2,regime_conditioned,115,"XLE,XLU","XLK,SPY",1.0,0.5821570516764496
2009-10-01,0.013456791578499782,0,lns,2,regime_conditioned,116,"XLE,XLU","XLK,SPY",1.0,0.5620898710957815
2009-11-01,0.020841245684402696,0,lns,2,regime_conditioned,117,"XLE,XLU","XLK,SPY",1.0,0.6210034466631125
2009-12-01,0.028822654226946808,0,lns,2,regime_conditioned,118,"XLE,XLU","XLK,SPY",1.0,0.6526735385392473
2010-01-01,0.018709643232375867,0,lns,2,regime_conditioned,119,"XLE,XLU",XLK,1.0,0.7148826432344868
2010-02-01,-0.02710588423440241,0,lns,2,regime_conditioned,120,"XLE,XLU",XLK,1.0,0.7573440166952434
2010-03-01,-0.0042278692586583885,0,lns,2,regime_conditioned,121,"XLE,XLU",XLK,1.0,0.6936532898479816
2010-04-01,0.024138837519260638,0,lns,2,regime_conditioned,122,"XLE,XLP",XLK,1.0,0.7157804944312267
2010-05-01,0.0103060207642147,0,lns,2,regime_conditioned,123,"XLE,XLP",XLK,1.0,0.7582898665072673
2010-06-01,-0.1086896044908612,0,lns,2,regime_conditioned,124,"XLE,XLU",XLK,1.0,0.7784760269552055
2010-07-01,-0.007595246299524386,0,lns,2,regime_conditioned,125,"XLE,XLP",XLK,1.0,0.6842388620813973
2010-08-01,0.07806696936715488,0,lns,2,regime_conditioned,126,"XLE,XLU",XLK,1.0,0.653009050142791
2010-09-01,-0.010675675373753375,0,lns,2,regime_conditioned,127,"XLE,XLU",XLK,1.0,0.7461417034995833
2010-10-01,0.027146200330277218,0,lns,2,regime_conditioned,128,"XLE,XLU",XLK,0.9999999999999998,0.713380745385801
2010-11-01,0.013565935064716518,0,lns,2,regime_conditioned,129,"XLE,XLU",XLK,1.0000000000000002,0.7753049003607045
2010-12-01,0.04717749399762256,0,lns,2,regime_conditioned,130,"XLE,XLP",XLK,1.0,0.8133003278769965
2011-01-01,0.04383400567055676,0,lns,2,regime_conditioned,131,"XLE,XLP",XLK,1.0,0.8219334859554176
2011-02-01,0.03756729849112614,0,lns,2,regime_conditioned,132,"XLE,XLP",XLK,0.9999999999999998,0.8554028847716291
2011-03-01,0.01848388201676294,0,lns,2,regime_conditioned,133,"XLE,XLU",XLK,0.9999999999999998,0.8803187435450487
2011-04-01,0.03266118346543882,0,lns,2,regime_conditioned,134,"XLE,XLP",XLK,1.0,0.87467009514155
2011-05-01,0.013461370662452548,0,lns,2,regime_conditioned,135,"XLE,XLP",XLK,1.0,0.8794010371086778
2011-06-01,-0.021537610727324713,0,lns,2,regime_conditioned,136,"XLE,XLP",XLK,1.0000000000000002,0.8955988350325246
2011-07-01,0.0030090101380252634,0,lns,2,regime_conditioned,137,"XLE,XLP",XLK,1.0,0.8795980765208935
2011-08-01,-0.007079999519496779,0,lns,2,regime_conditioned,138,"XLE,XLP",XLK,1.0,0.8860474086236659
2011-09-01,-0.0535700146797708,0,lns,2,regime_conditioned,139,"XLE,XLP",XLK,0.9999999999999999,0.8774495776631633
2011-10-01,-0.09956792203099141,0,lns,2,regime_conditioned,140,"XLE,XLP",XLK,0.9999999999999999,0.8374897248880309
2011-11-01,0.09896157714590463,0,lns,2,regime_conditioned,141,"XLE,XLU",XLK,0.9999999999999999,0.7987231227990969
2011-12-01,0.03385312187062852,0,lns,2,regime_conditioned,142,"XLE,XLU",XLK,1.0,0.8672777001952777
2012-01-01,0.018155212925680092,0,lns,2,regime_conditioned,143,"XLE,XLP",XLK,1.0,0.8815907861064934
2012-02-01,-0.006525003486862058,0,lns,2,regime_conditioned,144,"XLE,XLP",XLK,1.0,0.8875430920932653
2012-03-01,0.043559728147577303,0,lns,2,regime_conditioned,145,"XLE,XLP",XLK,1.0,0.9193995211073701
2012-04-01,-0.0024145423339066822,0,lns,2,regime_conditioned,146,"XLE,XLP",XLK,1.0,0.9595924853354998
2012-05-01,-0.0023605482890435223,0,lns,2,regime_conditioned,147,"XLE,XLP",XLK,1.0000000000000002,0.9885073648046736
2012-06-01,-0.08678668661624209,0,lns,2,regime_conditioned,148,"XLE,XLP",XLK,0.9999999999999999,0.9779284449177871
2012-07-01,0.0633956156446504,0,lns,2,regime_conditioned,149,"XLE,XLP",XLK,1.0,0.9219145115761218
2012-08-01,0.0329162164625098,0,lns,2,regime_conditioned,150,"XLP,XLE",XLK,0.9999999999999999,0.9635412004780047
2012-09-01,0.009323899650780098,0,lns,2,regime_conditioned,151,"XLP,XLE",XLK,1.0,0.9696492127235157
2012-10-01,0.03112151254887523,0,lns,2,regime_conditioned,152,"XLP,XLE",XLK,1.0,0.9955020555860672
2012-11-01,-0.019517637297131647,0,lns,2,regime_conditioned,153,"XLE,XLP",,1.0,1.0
2012-12-01,-0.0039954010571854,0,lns,2,regime_conditioned,154,"XLE,XLP",XLK,0.9999999999999999,0.9770173031351653
2013-01-01,0.022446809700962154,0,lns,2,regime_conditioned,155,"XLP,XLE",XLK,1.0000000000000002,0.9723432881096807
2013-02-01,0.05356414017348359,0,lns,2,regime_conditioned,156,"XLP,XLE",XLK,0.9999999999999999,0.9895340446993282
2013-03-01,0.012316316586048594,0,lns,2,regime_conditioned,157,"XLP,XLE",XLK,1.0,0.9885349316999542
2013-04-01,0.0335184737357421,0,lns,2,regime_conditioned,158,"XLP,XLE",XLK,1.0,0.9878223758121931
2013-05-01,0.0021532188752882812,0,lns,2,regime_conditioned,159,"XLP,XLE",XLK,0.9999999999999999,0.9969392479054796
2013-06-01,0.020554557371757053,0,lns,2,regime_conditioned,160,"XLP,XLE",,1.0,1.0
2013-07-01,-0.015543428863758733,0,lns,2,regime_conditioned,161,"XLP,XLE",,0.9999999999999999,0.9999999999999999
2013-08-01,0.052847618031967254,0,lns,2,regime_conditioned,162,"XLP,XLE",,1.0,1.0
2013-09-01,-0.037234965538035264,0,lns,2,regime_conditioned,163,"XLP,XLE",,1.0,1.0
2013-10-01,0.020386221690053496,0,lns,2,regime_conditioned,164,"XLP,XLE",,1.0,1.0
2013-11-01,0.047017757187460166,0,lns,2,regime_conditioned,165,"XLP,XLE",,1.0,1.0
2013-12-01,0.005645814998146667,0,lns,2,regime_conditioned,166,"XLP,XLE",,1.0,1.0
2014-01-01,0.0063037877202183805,0,lns,2,regime_conditioned,167,"XLP,XLE",,1.0,1.0
2014-02-01,-0.06096934144419518,0,lns,2,regime_conditioned,168,"XLP,XLE",,1.0,1.0
2014-03-01,0.05974702242863361,0,lns,2,regime_conditioned,169,"XLP,XLE",,1.0,1.0
2014-04-01,0.02967682797546134,0,lns,2,regime_conditioned,170,"XLP,XLE",,1.0,1.0
2014-05-01,0.03578754655541994,0,lns,2,regime_conditioned,171,"XLP,XLE",,1.0000000000000002,1.0000000000000002
2014-06-01,0.017110045730184868,0,lns,2,regime_conditioned,172,"XLP,XLE",,1.0,1.0
2014-07-01,0.028562619426198758,0,lns,2,regime_conditioned,173,"XLP,XLE",,1.0,1.0
2014-08-01,-0.035298732954581136,0,lns,2,regime_conditioned,174,"XLP,XLE",,1.0,1.0
2014-09-01,0.028131111228065324,0,lns,2,regime_conditioned,175,"XLP,XLE",,1.0,1.0
2014-10-01,-0.04129084696709984,0,lns,2,regime_conditioned,176,"XLP,XLE",,1.0,1.0
2014-11-01,0.009904490367637372,0,lns,2,regime_conditioned,177,"XLP,XLE",,1.0,1.0
2014-12-01,0.02712132635982422,0,lns,2,regime_conditioned,178,"XLP,XLU",,1.0,1.0
2015-01-01,0.014458507164236474,0,lns,2,regime_conditioned,179,"XLP,XLU",,0.9999999999999999,0.9999999999999999
2015-02-01,0.01335339687180953,0,lns,2,regime_conditioned,180,"XLP,XLU",,1.0,1.0
2015-03-01,-0.023808943467703708,0,lns,2,regime_conditioned,181,"XLP,XLU",,1.0,1.0
2015-04-01,-0.016695802499189918,0,lns,2,regime_conditioned,182,"XLP,XLV",,1.0,1.0
2015-05-01,0.00011284721104727892,0,lns,2,regime_conditioned,183,"XLP,XLU",,1.0,1.0
2015-06-01,0.015633120434595308,0,lns,2,regime_conditioned,184,"XLP,XLV",,1.0,1.0
2015-07-01,-0.0018621523071419054,0,lns,2,regime_conditioned,185,"XLP,XLV",,1.0,1.0
2015-08-01,0.03254303117666171,0,lns,2,regime_conditioned,186,"XLP,XLV",,1.0,1.0
2015-09-01,-0.09058117632371182,0,lns,2,regime_conditioned,187,"XLP,XLV",,1.0,1.0
2015-10-01,0.0038776630929770045,0,lns,2,regime_conditioned,188,"XLP,XLV",,1.0,1.0
2015-11-01,0.045566571587768785,0,lns,2,regime_conditioned,189,"XLP,XLU",,1.0,1.0
2015-12-01,-0.007119582275053802,0,lns,2,regime_conditioned,190,"XLP,XLV",,1.0,1.0
2016-01-01,-0.0036729749459575734,0,lns,2,regime_conditioned,191,"XLP,XLV",,1.0,1.0
2016-02-01,0.03935264176850253,0,lns,2,regime_conditioned,192,"XLP,XLU",,1.0,1.0
2016-03-01,0.00734259123383821,0,lns,2,regime_conditioned,193,"XLP,XLU",,1.0,1.0
2016-04-01,0.0667470478979219,0,lns,2,regime_conditioned,194,"XLP,XLU",,1.0,1.0
2016-05-01,-0.016454306036067297,0,lns,2,regime_conditioned,195,"XLP,XLU",,1.0,1.0
2016-06-01,0.0074681746321055365,0,lns,2,regime_conditioned,196,"XLP,XLU",,1.0,1.0
2016-07-01,0.054195801022717344,0,lns,2,regime_conditioned,197,"XLP,XLU",,1.0,1.0
2016-08-01,-0.0041706524707515935,0,lns,2,regime_conditioned,198,"XLP,XLU",,1.0,1.0
2016-09-01,-0.03146390671245744,0,lns,2,regime_conditioned,199,"XLP,XLU",,1.0,1.0
2016-10-01,-0.014652007434092833,0,lns,2,regime_conditioned,200,"XLP,XLU",,1.0,1.0
2016-11-01,-0.0009612764169180639,0,lns,2,regime_conditioned,201,"XLP,XLU",,1.0000000000000002,1.0000000000000002
2016-12-01,-0.04420915874645221,0,lns,2,regime_conditioned,202,"XLP,XLU",,1.0,1.0
2017-01-01,0.04699123137891949,0,lns,2,regime_conditioned,203,"XLP,XLU",,1.0,1.0
2017-02-01,0.001802498569647368,0,lns,2,regime_conditioned,204,"XLP,XLU",,0.9999999999999999,0.9999999999999999
2017-03-01,0.06126890484509005,0,lns,2,regime_conditioned,205,"XLP,XLU",,1.0,1.0
2017-04-01,-0.0023714430695539416,0,lns,2,regime_conditioned,206,"XLP,XLU",,1.0,1.0
2017-05-01,0.005574659129509758,0,lns,2,regime_conditioned,207,"XLP,XLU",,1.0,1.0
2017-06-01,0.04620995171519861,0,lns,2,regime_conditioned,208,"XLP,XLU",,1.0,1.0
2017-07-01,-0.03454307136915561,0,lns,2,regime_conditioned,209,"XLP,XLU",,0.9999999999999999,0.9999999999999999
2017-08-01,0.01960762335783003,0,lns,2,regime_conditioned,210,"XLP,XLU",,1.0,1.0
2017-09-01,0.008251542548201152,0,lns,2,regime_conditioned,211,"XLP,XLU",,1.0,1.0
2017-10-01,-0.017988383144216635,0,lns,2,regime_conditioned,212,"XLP,XLU",,1.0,1.0
2017-11-01,0.00851241109015936,0,lns,2,regime_conditioned,213,"XLP,XLU",,1.0,1.0
2017-12-01,0.04278772772809493,0,lns,2,regime_conditioned,214,"XLP,XLU",,0.9999999999999998,0.9999999999999998
2018-01-01,-0.023794932827280388,0,lns,2,regime_conditioned,215,"XLP,XLU",,1.0,1.0
2018-02-01,-0.007054432537866357,0,lns,2,regime_conditioned,216,"XLP,XLU",,1.0,1.0
2018-03-01,-0.06809672569714703,0,lns,2,regime_conditioned,217,"XLP,XLV",,1.0,1.0
2018-04-01,-0.003368683809035846,0,lns,2,regime_conditioned,218,"XLP,XLU",,0.9999999999999999,0.9999999999999999
2018-05-01,-0.0020375254452655728,0,lns,2,regime_conditioned,219,"XLP,XLU",,1.0,1.0
2018-06-01,-0.014704316352338898,0,lns,2,regime_conditioned,220,"XLP,XLU",,1.0,1.0
2018-07-01,0.045266606270037514,0,lns,2,regime_conditioned,221,"XLP,XLU",,1.0,1.0
2018-08-01,0.0204425668014525,0,lns,2,regime_conditioned,222,"XLP,XLU",,1.0,1.0
2018-09-01,0.017172422329357322,0,lns,2,regime_conditioned,223,"XLP,XLU",,1.0,1.0
2018-10-01,-0.0012271992530803431,0,lns,2,regime_conditioned,224,"XLP,XLU",,1.0,1.0
2018-11-01,-0.01407782940756027,0,lns,2,regime_conditioned,225,"XLP,XLV",,1.0,1.0
2018-12-01,0.03229633356128062,0,lns,2,regime_conditioned,226,"XLP,XLU",,1.0,1.0
2019-01-01,-0.081475460539912,0,lns,2,regime_conditioned,227,"XLP,XLU",,1.0,1.0
2019-02-01,0.051669768773303607,0,lns,2,regime_conditioned,228,"XLP,XLU",,1.0,1.0
2019-03-01,0.03261514322253038,0,lns,2,regime_conditioned,229,"XLP,XLU",,1.0,1.0
2019-04-01,0.02798990824568238,0,lns,2,regime_conditioned,230,"XLP,XLU",,1.0,1.0
2019-05-01,0.012885346491550192,0,lns,2,regime_conditioned,231,"XLP,XLU",,1.0,1.0
2019-06-01,-0.0004346343654382844,0,lns,2,regime_conditioned,232,"XLP,XLU",,1.0,1.0
2019-07-01,0.03276258433664682,0,lns,2,regime_conditioned,233,"XLP,XLU",,1.0,1.0
2019-08-01,0.012616539753303643,0,lns,2,regime_conditioned,234,"XLP,XLU",,1.0,1.0
2019-09-01,0.0442975007407885,0,lns,2,regime_conditioned,235,"XLP,XLU",,1.0,1.0
2019-10-01,0.01523699020674931,0,lns,2,regime_conditioned,236,"XLP,XLU",,1.0,1.0
2019-11-01,-0.004652526977774117,0,lns,2,regime_conditioned,237,"XLP,XLU",,1.0,1.0
2019-12-01,-0.002427966532402367,0,lns,2,regime_conditioned,238,"XLP,XLU",,1.0,1.0
2020-01-01,0.019831242201081217,0,lns,2,regime_conditioned,239,"XLP,XLU",,1.0,1.0
2020-02-01,0.04602489137553018,0,lns,2,regime_conditioned,240,"XLP,XLU",,1.0,1.0
2020-03-01,-0.040560445008836515,0,lns,2,regime_conditioned,241,"XLP,XLU",,1.0,1.0
2020-04-01,-0.15822429502670418,0,lns,2,regime_conditioned,242,"XLP,XLU",,1.0,1.0
2020-05-01,0.07458704526236135,0,lns,2,regime_conditioned,243,"XLP,XLU",,1.0,1.0
2020-06-01,0.056394402204108726,0,lns,2,regime_conditioned,244,"XLP,XLU",,0.9999999999999999,0.9999999999999999
2020-07-01,-0.02126386739252098,0,lns,2,regime_conditioned,245,"XLP,XLU",,1.0,1.0
2020-08-01,0.054456738034206385,0,lns,2,regime_conditioned,246,"XLP,XLU",,1.0,1.0
2020-09-01,0.029679468163178846,0,lns,2,regime_conditioned,247,"XLP,XLV",,1.0,1.0
2020-10-01,-0.014133608706528175,0,lns,2,regime_conditioned,248,"XLP,XLV",,1.0,1.0
2020-11-01,0.01870026878668757,0,lns,2,regime_conditioned,249,"XLP,XLU",,1.0,1.0
2020-12-01,0.032152218365888434,0,lns,2,regime_conditioned,250,"XLP,XLU",,1.0,1.0
2021-01-01,-0.013729552637338067,0,lns,2,regime_conditioned,251,"XLP,XLU",,1.0,1.0
2021-02-01,-0.010420706797153382,0,lns,2,regime_conditioned,252,"XLP,XLV",,1.0,1.0
2021-03-01,-0.007402884806267996,0,lns,2,regime_conditioned,253,"XLP,XLV",,1.0,1.0
2021-04-01,0.047715014275123195,0,lns,2,regime_conditioned,254,"XLP,XLV",,1.0,1.0
2021-05-01,0.04231822686174397,0,lns,2,regime_conditioned,255,"XLP,XLV",,1.0,1.0
2021-06-01,-0.00114361478620101,0,lns,2,regime_conditioned,256,"XLP,XLV",,1.0,1.0
2021-07-01,0.020211387212961843,0,lns,2,regime_conditioned,257,"XLP,XLV",,1.0,1.0
2021-08-01,0.03049605408568295,0,lns,2,regime_conditioned,258,"XLP,XLV",,0.9999999999999999,0.9999999999999999
2021-09-01,0.021020544859459703,0,lns,2,regime_conditioned,259,"XLP,XLV",,1.0,1.0
2021-10-01,-0.049272136920770766,0,lns,2,regime_conditioned,260,"XLP,XLV",,1.0,1.0
2021-11-01,0.04137319639318046,0,lns,2,regime_conditioned,261,"XLP,XLV",,1.0,1.0
2021-12-01,-0.025142349916502472,0,lns,2,regime_conditioned,262,"XLP,XLV",,1.0,1.0
2022-01-01,0.09612540071361894,0,lns,2,regime_conditioned,263,"XLP,XLV",,1.0,1.0
2022-02-01,-0.034748838611027455,0,lns,2,regime_conditioned,264,"XLP,XLV",,1.0,1.0
2022-03-01,-0.01842007768304991,0,lns,2,regime_conditioned,265,"XLP,XLV",,1.0,1.0
2022-04-01,0.051560366259858534,0,lns,2,regime_conditioned,266,"XLP,XLV",,1.0,1.0
2022-05-01,-0.0293616952887941,0,lns,2,regime_conditioned,267,"XLP,XLV",,1.0,1.0
2022-06-01,-0.01896105619746223,0,lns,2,regime_conditioned,268,"XLP,XLV",,1.0,1.0
2022-07-01,-0.009308648924645451,0,lns,2,regime_conditioned,269,"XLP,XLU",,1.0,1.0
2022-08-01,0.02228840585540024,0,lns,2,regime_conditioned,270,"XLP,XLV",,1.0,1.0
2022-09-01,-0.029782993132738154,0,lns,2,regime_conditioned,271,"XLP,XLV",,1.0,1.0
2022-10-01,-0.0843707022773425,0,lns,2,regime_conditioned,272,"XLP,XLU",,1.0,1.0
2022-11-01,0.07126300051553772,0,lns,2,regime_conditioned,273,"XLP,XLV",,0.9999999999999999,0.9999999999999999
2022-12-01,0.05494317094508527,0,lns,2,regime_conditioned,274,"XLP,XLV",,1.0,1.0
